id,cost_code,aircraft_code,year,scenario,rate_value,rate_unit,source_name,source_url,notes,date_added
92,C12,A320,2023,base,250.0,AUD_per_cancelled_sector,Industry estimate domestic cargo rerouting,https://www.bitre.gov.au/statistics/aviation/domestic,Minor cost item — cargo secondary on domestic routes,2026-05-09
93,DD1,A320,2023,base,9.32,AUD_per_departure_delay_minute,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,At-gate fuel burn 20% of cruise rate 2520 lph x AUD $1.11/L x cause weight 1.0,2026-05-09
94,DD2,A320,2023,base,2.64,AUD_per_departure_delay_minute,Fair Work Commission Qantas Short Haul EA 2024 Captain AUD 200k-300k FO AUD 111k-168k,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,50% base / 80% high of delay minutes trigger overtime x cause weight 0.73 controllable delays only,2026-05-09
95,DD3,A320,2023,base,13.8,AUD_per_departure_delay_minute,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,Ground handling 15% of per-minute cost x cause weight 0.73 controllable delays only,2026-05-09
96,DD4,A320,2023,base,21.25,AUD_per_departure_delay_minute,Airport gate holding charges — YSSY and YMML slot constraints,https://www.airservicesaustralia.com,Significant at Sydney and Melbourne only x cause weight 0.85,2026-05-09
97,DD7,A320,2023,base,17.02,AUD_per_departure_delay_minute,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,0.5 downstream delay minutes per primary minute x cause weight 0.27 airline-caused only,2026-05-09
98,DD8,A320,2023,base,503.5,AUD_per_recovery_sector,Boeing 737 Performance Manual — fuel burn increase at recovery cruise speed approximately 8-12 percent,https://www.boeing.com/commercial/737ng,10% fuel burn increase at recovery cruise speed 2520 lph x 10% x 1.8 hrs x AUD $1.11/L Applies only to airlines where arrivals_delayed < departures_delayed,2026-05-09
99,DA5,A320,2023,base,0.78,AUD_per_arrival_delay_minute_per_passenger,ABS Average Weekly Earnings Cat 6302.0,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,AUD $47.0/hr / 60 = $0.7833/min per passenger SOCIAL COST — not carrier cash cost Applies to arrivals_delayed count,2026-05-09
101,C1,A320,2023,high,1906.16,AUD_per_cancelled_sector,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,Opportunity cost — lease/depreciation 25% of cycle cost pro-rated by proportion incurred before cancellation,2026-05-09
102,C2,A320,2023,high,781.2,AUD_per_cancelled_sector,Fair Work Commission Qantas Short Haul EA 2024 Captain AUD 200k-300k FO AUD 111k-168k,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,Captain + FO combined AUD 434/hr x 1.8 hrs sector duration,2026-05-09
103,C3,A320,2023,high,273.6,AUD_per_cancelled_sector,ABS Average Weekly Earnings Cat 6302.0,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,AUD $38/hr transport sector AWE x 4 cabin crew x 1.8 hrs,2026-05-09
104,C4,A320,2023,high,1524.93,AUD_per_cancelled_sector,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,Ground ops 20% of cycle cost — already mobilised at gate,2026-05-09
105,C5,A320,2023,high,1109.04,AUD_per_cancelled_sector,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,Airport charges 8% of cycle cost — committed regardless,2026-05-09
106,C6,A320,2023,high,8.0,AUD_per_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,15 mins reservations staff at AUD $32/hr per passenger,2026-05-09
107,C7,A320,2023,high,350.0,AUD_per_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Low=own seat available Base=discounted competitor High=full fare competitor,2026-05-09
108,C8,A320,2023,high,40.0,AUD_per_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Voluntary airline policy — no mandatory AU compensation,2026-05-09
109,C9,A320,2023,high,54.0,AUD_per_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Hotel AUD $180/night x 15% overnight trigger rate,2026-05-09
110,C10,A320,2023,high,376.0,AUD_per_passenger,ABS Average Weekly Earnings Cat 6302.0,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,AUD $47.0/hr x 8.0 hrs wait for next available flight — SOCIAL COST not carrier cash cost,2026-05-09
111,C11,A320,2023,high,4117.31,AUD_per_cancelled_sector,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,Reactionary multiplier 1.8 downstream sectors at 30% cost propagation — EUROCONTROL,2026-05-09
112,C12,A320,2023,high,500.0,AUD_per_cancelled_sector,Industry estimate domestic cargo rerouting,https://www.bitre.gov.au/statistics/aviation/domestic,Minor cost item — cargo secondary on domestic routes,2026-05-09
113,DD1,A320,2023,high,9.32,AUD_per_departure_delay_minute,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,At-gate fuel burn 20% of cruise rate 2520 lph x AUD $1.11/L x cause weight 1.0,2026-05-09
114,DD2,A320,2023,high,4.22,AUD_per_departure_delay_minute,Fair Work Commission Qantas Short Haul EA 2024 Captain AUD 200k-300k FO AUD 111k-168k,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,50% base / 80% high of delay minutes trigger overtime x cause weight 0.73 controllable delays only,2026-05-09
115,DD3,A320,2023,high,13.8,AUD_per_departure_delay_minute,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,Ground handling 15% of per-minute cost x cause weight 0.73 controllable delays only,2026-05-09
116,DD4,A320,2023,high,68.0,AUD_per_departure_delay_minute,Airport gate holding charges — YSSY and YMML slot constraints,https://www.airservicesaustralia.com,Significant at Sydney and Melbourne only x cause weight 0.85,2026-05-09
117,DD7,A320,2023,high,17.02,AUD_per_departure_delay_minute,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,0.5 downstream delay minutes per primary minute x cause weight 0.27 airline-caused only,2026-05-09
118,DD8,A320,2023,high,503.5,AUD_per_recovery_sector,Boeing 737 Performance Manual — fuel burn increase at recovery cruise speed approximately 8-12 percent,https://www.boeing.com/commercial/737ng,10% fuel burn increase at recovery cruise speed 2520 lph x 10% x 1.8 hrs x AUD $1.11/L Applies only to airlines where arrivals_delayed < departures_delayed,2026-05-09
119,DA5,A320,2023,high,0.78,AUD_per_arrival_delay_minute_per_passenger,ABS Average Weekly Earnings Cat 6302.0,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,AUD $47.0/hr / 60 = $0.7833/min per passenger SOCIAL COST — not carrier cash cost Applies to arrivals_delayed count,2026-05-09
121,C1,B717,2023,low,763.55,AUD_per_cancelled_sector,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,Opportunity cost — lease/depreciation 25% of cycle cost pro-rated by proportion incurred before cancellation,2026-05-09
122,C2,B717,2023,low,456.0,AUD_per_cancelled_sector,Fair Work Commission Qantas Short Haul EA 2024 Captain AUD 200k-300k FO AUD 111k-168k,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,Captain + FO combined AUD 380/hr x 1.2 hrs sector duration,2026-05-09
123,C3,B717,2023,low,136.8,AUD_per_cancelled_sector,ABS Average Weekly Earnings Cat 6302.0,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,AUD $38/hr transport sector AWE x 3 cabin crew x 1.2 hrs,2026-05-09
124,C4,B717,2023,low,610.84,AUD_per_cancelled_sector,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,Ground ops 20% of cycle cost — already mobilised at gate,2026-05-09
125,C5,B717,2023,low,814.46,AUD_per_cancelled_sector,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,Airport charges 8% of cycle cost — committed regardless,2026-05-09
126,C6,B717,2023,low,8.0,AUD_per_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,15 mins reservations staff at AUD $32/hr per passenger,2026-05-09
127,C7,B717,2023,low,50.0,AUD_per_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Low=own seat available Base=discounted competitor High=full fare competitor,2026-05-09
128,C8,B717,2023,low,15.0,AUD_per_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Voluntary airline policy — no mandatory AU compensation,2026-05-09
129,C9,B717,2023,low,0.0,AUD_per_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Hotel AUD $180/night x 15% overnight trigger rate,2026-05-09
130,C10,B717,2023,low,94.0,AUD_per_passenger,ABS Average Weekly Earnings Cat 6302.0,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,AUD $47.0/hr x 2.0 hrs wait for next available flight — SOCIAL COST not carrier cash cost,2026-05-09
131,C11,B717,2023,low,1649.28,AUD_per_cancelled_sector,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,Reactionary multiplier 1.8 downstream sectors at 30% cost propagation — EUROCONTROL,2026-05-09
132,C12,B717,2023,low,150.0,AUD_per_cancelled_sector,Industry estimate domestic cargo rerouting,https://www.bitre.gov.au/statistics/aviation/domestic,Minor cost item — cargo secondary on domestic routes,2026-05-09
133,DD1,B717,2023,low,7.33,AUD_per_departure_delay_minute,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,At-gate fuel burn 20% of cruise rate 1980 lph x AUD $1.11/L x cause weight 1.0,2026-05-09
134,DD2,B717,2023,low,0.0,AUD_per_departure_delay_minute,Fair Work Commission Qantas Short Haul EA 2024 Captain AUD 200k-300k FO AUD 111k-168k,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,50% base / 80% high of delay minutes trigger overtime x cause weight 0.73 controllable delays only,2026-05-09
135,DD3,B717,2023,low,9.15,AUD_per_departure_delay_minute,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,Ground handling 15% of per-minute cost x cause weight 0.73 controllable delays only,2026-05-09
136,DD4,B717,2023,low,0.0,AUD_per_departure_delay_minute,Airport gate holding charges — YSSY and YMML slot constraints,https://www.airservicesaustralia.com,Significant at Sydney and Melbourne only x cause weight 0.85,2026-05-09
137,DD7,B717,2023,low,11.28,AUD_per_departure_delay_minute,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,0.5 downstream delay minutes per primary minute x cause weight 0.27 airline-caused only,2026-05-09
138,DD8,B717,2023,low,263.74,AUD_per_recovery_sector,Boeing 737 Performance Manual — fuel burn increase at recovery cruise speed approximately 8-12 percent,https://www.boeing.com/commercial/737ng,10% fuel burn increase at recovery cruise speed 1980 lph x 10% x 1.2 hrs x AUD $1.11/L Applies only to airlines where arrivals_delayed < departures_delayed,2026-05-09
139,DA5,B717,2023,low,0.78,AUD_per_arrival_delay_minute_per_passenger,ABS Average Weekly Earnings Cat 6302.0,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,AUD $47.0/hr / 60 = $0.7833/min per passenger SOCIAL COST — not carrier cash cost Applies to arrivals_delayed count,2026-05-09
141,C1,B717,2023,base,1018.07,AUD_per_cancelled_sector,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,Opportunity cost — lease/depreciation 25% of cycle cost pro-rated by proportion incurred before cancellation,2026-05-09
142,C2,B717,2023,base,456.0,AUD_per_cancelled_sector,Fair Work Commission Qantas Short Haul EA 2024 Captain AUD 200k-300k FO AUD 111k-168k,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,Captain + FO combined AUD 380/hr x 1.2 hrs sector duration,2026-05-09
143,C3,B717,2023,base,136.8,AUD_per_cancelled_sector,ABS Average Weekly Earnings Cat 6302.0,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,AUD $38/hr transport sector AWE x 3 cabin crew x 1.2 hrs,2026-05-09
